origin,destination,distance_meters,duration_minutes,unlevel_percent,intersect_lon,intersect_lat
Avenida da Abelheira,Rua António Machado Vilas Boas,228.02570414763386,2.7363084497716064,5.826298250342162,-8.829377280590801,41.70382611648884
Rua António Machado Vilas Boas,Avenida da Abelheira,77.57114258566952,0.9308537110280343,2.247387651741535,-8.829377280590801,41.70382611648884
Avenida General Humberto Delgado,Estrada de Santa Luzia,54.64954092694114,0.6557944911232938,4.909406546040683,-8.83138928187519,41.69621068808631
Estrada de Santa Luzia,Avenida General Humberto Delgado,64.91425059010814,0.7789710070812976,3.5028216349228773,-8.83138928187519,41.69621068808631
Rua António Machado Vilas Boas,Rua João Castelão Pereira,69.58978697328396,0.8350774436794076,5.991392610134937,-8.8278941,41.7021404
Rua João Castelão Pereira,Rua António Machado Vilas Boas,51.03615315139303,0.6124338378167163,0.756075572667841,-8.8278941,41.7021404
Avenida da Abelheira,Rua Padre Himalaia,212.24736673219184,2.546968400786302,1.2615454726828057,-8.8290801,41.70445369999999
Rua Padre Himalaia,Avenida da Abelheira,77.57114258566952,0.9308537110280343,2.247387651741535,-8.8290801,41.70445369999999
Avenida 25 de Abril,Rua Ernesto Roma,70.88848204654276,0.8506617845585132,1.5085677623219234,-8.829306092451638,41.69706369753298
Rua Ernesto Roma,Avenida 25 de Abril,146.39001644095939,1.7566801972915127,2.185059208276545,-8.829306092451638,41.69706369753298
Rua da Cidade de Riom,Largo Cidade da Baía,110.36659058313485,1.324399086997618,5.255027921142561,-8.839246900057148,41.69573250011449
Largo Cidade da Baía,Rua da Cidade de Riom,52.9186946482512,0.6350243357790144,5.558025586559411,-8.839246900057148,41.69573250011449
Rua da Cidade de Riom,Largo Cidade da Baía,110.36659058313485,1.324399086997618,5.255027921142561,-8.839847699989452,41.69569885000103
Largo Cidade da Baía,Rua da Cidade de Riom,54.47863076489475,0.653743569178737,6.516927781083427,-8.839847699989452,41.69569885000103
Rua da Cidade de Riom,Largo de João Rocha,175.7140187811919,2.1085682253743028,0.0,-8.839847699989452,41.69569885000103
Largo de João Rocha,Rua da Cidade de Riom,54.47863076489475,0.653743569178737,6.516927781083427,-8.839847699989452,41.69569885000103
Largo Cidade da Baía,Largo de João Rocha,175.7140187811919,2.1085682253743028,0.0,-8.839847699989452,41.69569885000103
Largo de João Rocha,Largo Cidade da Baía,110.36659058313485,1.324399086997618,5.255027921142561,-8.839847699989452,41.69569885000103
Rua da Cidade de Riom,Rua de Lencastre; Rua Cidade do Recife,373.1468252419937,4.477761902903925,1.488127955551682,-8.8404103,41.695564799999985
Rua de Lencastre; Rua Cidade do Recife,Rua da Cidade de Riom,54.47863076489475,0.653743569178737,6.516927781083427,-8.8404103,41.695564799999985
Rua do Sport Club Vianense,Rua Aleixo Queirós Ribeiro,98.70813558039329,1.1844976269647196,5.62598670001919,-8.8403205,41.69807139999999
Rua Aleixo Queirós Ribeiro,Rua do Sport Club Vianense,253.49519048698124,3.041942285843775,0.6047079534994174,-8.8403205,41.69807139999999
Rua de Lencastre; Rua Cidade do Recife,Rua da Cidade de Riom,76.84106697364852,0.9220928036837822,0.5398697184394572,-8.8415364,41.696163399999996
Rua da Cidade de Riom,Rua de Lencastre; Rua Cidade do Recife,373.1468252419937,4.477761902903925,1.488127955551682,-8.8415364,41.696163399999996
Rua da Cidade de Riom,Rua de Ourense,100.63559352591474,1.2076271223109767,3.758146431202651,-8.8422261,41.696624199999995
Rua de Ourense,Rua da Cidade de Riom,76.84106697364852,0.9220928036837822,0.5398697184394572,-8.8422261,41.696624199999995
Avenida 25 de Abril,Avenida Capitão Gaspar de Castro,42.36608304903153,0.5083929965883783,0.49253942648906013,-8.826898099895748,41.69759115004224
Avenida Capitão Gaspar de Castro,Avenida 25 de Abril,52.135582902486185,0.6256269948298342,0.4002442302522487,-8.826898099895748,41.69759115004224
Avenida 25 de Abril,Rua Manuel Fiúza Júnior,94.85285802812777,1.1382342963375334,2.02027830637042,-8.824188333308166,41.69720598340335
Rua Manuel Fiúza Júnior,Avenida 25 de Abril,86.73952907938951,1.0408743489526742,0.9821755340678122,-8.824188333308166,41.69720598340335
Avenida 25 de Abril,Rua José Espregueira,219.78635978157988,2.637436317378959,3.009754480866345,-8.824188333308166,41.69720598340335
Rua José Espregueira,Avenida 25 de Abril,86.73952907938951,1.0408743489526742,0.9821755340678122,-8.824188333308166,41.69720598340335
Rua Manuel Fiúza Júnior,Rua José Espregueira,219.78635978157988,2.637436317378959,3.009754480866345,-8.824188333308166,41.69720598340335
Rua José Espregueira,Rua Manuel Fiúza Júnior,94.85285802812777,1.1382342963375334,2.02027830637042,-8.824188333308166,41.69720598340335
Avenida 25 de Abril,Avenida Capitão Gaspar de Castro,42.36608304903153,0.5083929965883783,0.49253942648906013,-8.8272896,41.697485800000024
Avenida Capitão Gaspar de Castro,Avenida 25 de Abril,31.67818695291519,0.38013824343498226,2.560464051739922,-8.8272896,41.697485800000024
Rua Manuel Fiúza Júnior,Rua João Rocha Paris,203.65241880554925,2.4438290256665907,1.5126125241036121,-8.8233842,41.69781029999999
Rua João Rocha Paris,Rua Manuel Fiúza Júnior,79.13501317317932,0.9496201580781518,0.37374361892820723,-8.8233842,41.69781029999999
Rua José Espregueira,Avenida Capitão Gaspar de Castro,89.36216952120272,1.0723460342544326,0.22404932728624644,-8.825836964473408,41.69863249555778
Avenida Capitão Gaspar de Castro,Rua José Espregueira,219.78635978157988,2.637436317378959,3.009754480866345,-8.825836964473408,41.69863249555778
Rua José Espregueira,Rua Guerra Junqueiro,232.35091140888062,2.7882109369065673,4.4887178666692655,-8.825836964473408,41.69863249555778
Rua Guerra Junqueiro,Rua José Espregueira,219.78635978157988,2.637436317378959,3.009754480866345,-8.825836964473408,41.69863249555778
Avenida Capitão Gaspar de Castro,Rua Guerra Junqueiro,232.35091140888062,2.7882109369065673,4.4887178666692655,-8.825836964473408,41.69863249555778
Rua Guerra Junqueiro,Avenida Capitão Gaspar de Castro,89.36216952120272,1.0723460342544326,0.22404932728624644,-8.825836964473408,41.69863249555778
Avenida 25 de Abril,Rua da Bandeira,139.22872949406607,1.6707447539287927,0.8011125726077052,-8.8233877,41.696715099999984
Rua da Bandeira,Avenida 25 de Abril,86.73952907938951,1.0408743489526742,0.9821755340678122,-8.8233877,41.696715099999984
Avenida 25 de Abril,Avenida Capitão Gaspar de Castro,115.15512541939819,1.3818615050327783,0.31080365745704897,-8.8276608,41.6974206
Avenida Capitão Gaspar de Castro,Avenida 25 de Abril,31.67818695291519,0.38013824343498226,2.560464051739922,-8.8276608,41.6974206
Rua Manuel Fiúza Júnior,Rua São João de Deus,150.91560712713851,1.8109872855256621,2.2371669298067567,-8.82269340013324,41.698300200052806
Rua São João de Deus,Rua Manuel Fiúza Júnior,79.13501317317932,0.9496201580781518,0.37374361892820723,-8.82269340013324,41.698300200052806
Rua Manuel Fiúza Júnior,Quelha das Trincheiras,96.34702701371052,1.1561643241645263,1.4085387686878919,-8.82269340013324,41.698300200052806
Quelha das Trincheiras,Rua Manuel Fiúza Júnior,79.13501317317932,0.9496201580781518,0.37374361892820723,-8.82269340013324,41.698300200052806
Rua São João de Deus,Quelha das Trincheiras,96.34702701371052,1.1561643241645263,1.4085387686878919,-8.82269340013324,41.698300200052806
Quelha das Trincheiras,Rua São João de Deus,150.91560712713851,1.8109872855256621,2.2371669298067567,-8.82269340013324,41.698300200052806
Rua João Rocha Paris,Rua São João de Deus,69.9237641850582,0.8390851702206984,1.5005977678820333,-8.8237239,41.69928559999999
Rua São João de Deus,Rua João Rocha Paris,203.65241880554925,2.4438290256665907,1.5126125241036121,-8.8237239,41.69928559999999
Rua Guerra Junqueiro,Rua Camilo Castelo Branco,65.86792509496296,0.7904151011395555,0.7054140089809112,-8.8270835,41.700435899999995
Rua Camilo Castelo Branco,Rua Guerra Junqueiro,232.35091140888062,2.7882109369065673,4.4887178666692655,-8.8270835,41.700435899999995
Rua Guerra Junqueiro,Rua Engenheiro João Branco,67.35010682643745,0.8082012819172494,8.854396740334897,-8.8270835,41.700435899999995
Rua Engenheiro João Branco,Rua Guerra Junqueiro,232.35091140888062,2.7882109369065673,4.4887178666692655,-8.8270835,41.700435899999995
Rua Guerra Junqueiro,Rua Ernesto Roma,88.74588801690787,1.0649506562028945,0.794059041688275,-8.8270835,41.700435899999995
Rua Ernesto Roma,Rua Guerra Junqueiro,232.35091140888062,2.7882109369065673,4.4887178666692655,-8.8270835,41.700435899999995
Rua Camilo Castelo Branco,Rua Engenheiro João Branco,67.35010682643745,0.8082012819172494,8.854396740334897,-8.8270835,41.700435899999995
Rua Engenheiro João Branco,Rua Camilo Castelo Branco,65.86792509496296,0.7904151011395555,0.7054140089809112,-8.8270835,41.700435899999995
Rua Camilo Castelo Branco,Rua Ernesto Roma,88.74588801690787,1.0649506562028945,0.794059041688275,-8.8270835,41.700435899999995
Rua Ernesto Roma,Rua Camilo Castelo Branco,65.86792509496296,0.7904151011395555,0.7054140089809112,-8.8270835,41.700435899999995
Rua Engenheiro João Branco,Rua Ernesto Roma,88.74588801690787,1.0649506562028945,0.794059041688275,-8.8270835,41.700435899999995
Rua Ernesto Roma,Rua Engenheiro João Branco,67.35010682643745,0.8082012819172494,8.854396740334897,-8.8270835,41.700435899999995
Avenida Capitão Gaspar de Castro,Rua São João de Deus,69.9237641850582,0.8390851702206984,1.5005977678820333,-8.82429754999413,41.699745850002074
Rua São João de Deus,Avenida Capitão Gaspar de Castro,48.30330281156894,0.5796396337388273,2.1625682777044672,-8.82429754999413,41.699745850002074
Avenida Capitão Gaspar de Castro,Rua de Valença,40.581848815603344,0.4869821857872402,5.095385094258812,-8.82429754999413,41.699745850002074
Rua de Valença,Avenida Capitão Gaspar de Castro,48.30330281156894,0.5796396337388273,2.1625682777044672,-8.82429754999413,41.699745850002074
Rua São João de Deus,Rua de Valença,40.581848815603344,0.4869821857872402,5.095385094258812,-8.82429754999413,41.699745850002074
Rua de Valença,Rua São João de Deus,69.9237641850582,0.8390851702206984,1.5005977678820333,-8.82429754999413,41.699745850002074
Avenida 25 de Abril,Rua do Carmo,162.14730575979402,1.9457676691175283,2.8107134124160646,-8.822588665135939,41.69614366727603
Rua do Carmo,Avenida 25 de Abril,91.93336304229328,1.1032003565075195,0.18294410104841458,-8.822588665135939,41.69614366727603
Avenida 25 de Abril,Estrada da Papanata; Rua do Carmo,138.97510905393355,1.6677013086472026,0.20732475655531746,-8.822588665135939,41.69614366727603
Estrada da Papanata; Rua do Carmo,Avenida 25 de Abril,91.93336304229328,1.1032003565075195,0.18294410104841458,-8.822588665135939,41.69614366727603
Rua do Carmo,Estrada da Papanata; Rua do Carmo,138.97510905393355,1.6677013086472026,0.20732475655531746,-8.822588665135939,41.69614366727603
Estrada da Papanata; Rua do Carmo,Rua do Carmo,162.14730575979402,1.9457676691175283,2.8107134124160646,-8.822588665135939,41.69614366727603
Rua da Bandeira,Quelha das Trincheiras,80.75261212541345,0.9690313455049613,0.4203819838095082,-8.8222196,41.6976068
Quelha das Trincheiras,Rua da Bandeira,139.22872949406607,1.6707447539287927,0.8011125726077052,-8.8222196,41.6976068
Rua Manuel Fiúza Júnior,Rua da Bandeira,208.09023300476179,2.4970827960571413,0.08931411890226962,-8.821144949825442,41.699212950046835
Rua da Bandeira,Rua Manuel Fiúza Júnior,180.35527441208114,2.1642632929449737,0.64940228316271,-8.821144949825442,41.699212950046835
Rua Manuel Fiúza Júnior,Largo das Carmelitas,74.10823441121967,0.889298812934636,0.6413010964796214,-8.821144949825442,41.699212950046835
Largo das Carmelitas,Rua Manuel Fiúza Júnior,180.35527441208114,2.1642632929449737,0.64940228316271,-8.821144949825442,41.699212950046835
Rua da Bandeira,Largo das Carmelitas,74.10823441121967,0.889298812934636,0.6413010964796214,-8.821144949825442,41.699212950046835
Largo das Carmelitas,Rua da Bandeira,208.09023300476179,2.4970827960571413,0.08931411890226962,-8.821144949825442,41.699212950046835
Avenida Capitão Gaspar de Castro,Avenida Dom Afonso III,45.61450897980119,0.5473741077576143,1.0662931656242278,-8.8283517,41.6966394
Avenida Dom Afonso III,Avenida Capitão Gaspar de Castro,216.61626933861487,2.599395232063378,0.5956741273789128,-8.8283517,41.6966394
Avenida Capitão Gaspar de Castro,Rua Emídio Navarro,36.384796162726026,0.4366175539527123,3.043523752002003,-8.8283517,41.6966394
Rua Emídio Navarro,Avenida Capitão Gaspar de Castro,216.61626933861487,2.599395232063378,0.5956741273789128,-8.8283517,41.6966394
Avenida Capitão Gaspar de Castro,Rua Sá de Miranda; Rua de Santo António,251.72144376816095,3.0206573252179316,0.5743585423115153,-8.8283517,41.6966394
Rua Sá de Miranda; Rua de Santo António,Avenida Capitão Gaspar de Castro,216.61626933861487,2.599395232063378,0.5956741273789128,-8.8283517,41.6966394
Avenida Dom Afonso III,Rua Emídio Navarro,36.384796162726026,0.4366175539527123,3.043523752002003,-8.8283517,41.6966394
Rua Emídio Navarro,Avenida Dom Afonso III,45.61450897980119,0.5473741077576143,1.0662931656242278,-8.8283517,41.6966394
Avenida Dom Afonso III,Rua Sá de Miranda; Rua de Santo António,251.72144376816095,3.0206573252179316,0.5743585423115153,-8.8283517,41.6966394
Rua Sá de Miranda; Rua de Santo António,Avenida Dom Afonso III,45.61450897980119,0.5473741077576143,1.0662931656242278,-8.8283517,41.6966394
Rua Emídio Navarro,Rua Sá de Miranda; Rua de Santo António,251.72144376816095,3.0206573252179316,0.5743585423115153,-8.8283517,41.6966394
Rua Sá de Miranda; Rua de Santo António,Rua Emídio Navarro,36.384796162726026,0.4366175539527123,3.043523752002003,-8.8283517,41.6966394
Rua Camilo Castelo Branco,Rua Padre Américo,203.32763348730398,2.439931601847648,4.163784992269575,-8.8265003,41.70083749999999
Rua Padre Américo,Rua Camilo Castelo Branco,65.86792509496296,0.7904151011395555,0.7054140089809112,-8.8265003,41.70083749999999
Rua Engenheiro João Branco,Rua de Valverde,41.668223069685695,0.5000186768362282,10.835067377375717,-8.8276527,41.70086339999999
Rua de Valverde,Rua Engenheiro João Branco,54.39047174354114,0.6526856609224937,1.749117157148198,-8.8276527,41.70086339999999
Rua de Valença,Rua Padre Américo,203.32763348730398,2.439931601847648,4.163784992269575,-8.82470364997964,41.69987155000217
Rua Padre Américo,Rua de Valença,40.581848815603344,0.4869821857872402,5.095385094258812,-8.82470364997964,41.69987155000217
Rua de Valença,Rua Ponte de Lima,104.58081900425493,1.2549698280510593,0.6214063270487785,-8.82470364997964,41.69987155000217
Rua Ponte de Lima,Rua de Valença,40.581848815603344,0.4869821857872402,5.095385094258812,-8.82470364997964,41.69987155000217
Rua Padre Américo,Rua Ponte de Lima,104.58081900425493,1.2549698280510593,0.6214063270487785,-8.82470364997964,41.69987155000217
Rua Ponte de Lima,Rua Padre Américo,203.32763348730398,2.439931601847648,4.163784992269575,-8.82470364997964,41.69987155000217
Avenida Capitão Gaspar de Castro,Rua de Valença,45.3364556430413,0.5440374677164955,2.256924493380487,-8.8247011,41.69946800000001
Rua de Valença,Avenida Capitão Gaspar de Castro,48.30330281156894,0.5796396337388273,2.1625682777044672,-8.8247011,41.69946800000001
Avenida Capitão Gaspar de Castro,Praça do Alto Minho,62.71298368671677,0.7525558042406012,0.6913498098108418,-8.821987009969172,41.701621430936434
Praça do Alto Minho,Avenida Capitão Gaspar de Castro,51.36721683999889,0.6164066020799867,0.8440521408728712,-8.821987009969172,41.701621430936434
Rua do Carmo,Rua Abel Viana,57.318373772589396,0.6878204852710728,0.22844242609199006,-8.822070999975223,41.69515550000948
Rua Abel Viana,Rua do Carmo,162.14730575979402,1.9457676691175283,2.8107134124160646,-8.822070999975223,41.69515550000948
Rua do Carmo,Avenida Luís de Camões,149.84850049765035,1.7981820059718043,0.9477402803347483,-8.822070999975223,41.69515550000948
Avenida Luís de Camões,Rua do Carmo,162.14730575979402,1.9457676691175283,2.8107134124160646,-8.822070999975223,41.69515550000948
Rua Abel Viana,Avenida Luís de Camões,149.84850049765035,1.7981820059718043,0.9477402803347483,-8.822070999975223,41.69515550000948
Avenida Luís de Camões,Rua Abel Viana,57.318373772589396,0.6878204852710728,0.22844242609199006,-8.822070999975223,41.69515550000948
Rua Tenente Coronel Afonso do Paço,Quelha das Trincheiras,80.75261212541345,0.9690313455049613,0.4203819838095082,-8.821420399872279,41.69719485005956
Quelha das Trincheiras,Rua Tenente Coronel Afonso do Paço,118.18175928907313,1.4181811114688774,4.612831727133906,-8.821420399872279,41.69719485005956
Rua Tenente Coronel Afonso do Paço,Estrada da Papanata,143.09942307901468,1.7171930769481762,0.4583989702940079,-8.821420399872279,41.69719485005956
Estrada da Papanata,Rua Tenente Coronel Afonso do Paço,118.18175928907313,1.4181811114688774,4.612831727133906,-8.821420399872279,41.69719485005956
Rua Tenente Coronel Afonso do Paço,Quelha da Papanata,185.41616140612285,2.2249939368734744,1.684935457134528,-8.821420399872279,41.69719485005956
Quelha da Papanata,Rua Tenente Coronel Afonso do Paço,118.18175928907313,1.4181811114688774,4.612831727133906,-8.821420399872279,41.69719485005956
Quelha das Trincheiras,Estrada da Papanata,143.09942307901468,1.7171930769481762,0.4583989702940079,-8.821420399872279,41.69719485005956
Estrada da Papanata,Quelha das Trincheiras,80.75261212541345,0.9690313455049613,0.4203819838095082,-8.821420399872279,41.69719485005956
Quelha das Trincheiras,Quelha da Papanata,185.41616140612285,2.2249939368734744,1.684935457134528,-8.821420399872279,41.69719485005956
Quelha da Papanata,Quelha das Trincheiras,80.75261212541345,0.9690313455049613,0.4203819838095082,-8.821420399872279,41.69719485005956
Estrada da Papanata,Quelha da Papanata,185.41616140612285,2.2249939368734744,1.684935457134528,-8.821420399872279,41.69719485005956
Quelha da Papanata,Estrada da Papanata,143.09942307901468,1.7171930769481762,0.4583989702940079,-8.821420399872279,41.69719485005956
Rua Ernesto Roma,Calçada de Valverde,46.95156988100053,0.5634188385720064,10.857232258965972,-8.8291211,41.69770119999997
Calçada de Valverde,Rua Ernesto Roma,82.15040812786111,0.9858048975343335,4.114538033367288,-8.8291211,41.69770119999997
Rua Dom Moisés Alves de Pinho (Missionário),Rua dos Santos Mártires,68.74100496484691,0.8248920595781628,1.5166390839517105,-8.8348092,41.6962195
Rua dos Santos Mártires,Rua Dom Moisés Alves de Pinho (Missionário),139.28438914774733,1.6714126697729679,8.328751598320181,-8.8348092,41.6962195
Rua Dom Moisés Alves de Pinho (Missionário),Rua dos Sobreiros,108.69754153569086,1.3043704984282904,1.989614921873277,-8.836433614936329,41.697388401626185
Rua dos Sobreiros,Rua Dom Moisés Alves de Pinho (Missionário),190.42482629802683,2.285097915576322,3.446271869082961,-8.836433614936329,41.697388401626185
Rua Dom Moisés Alves de Pinho (Missionário),Rua de São José,62.486883837238615,0.7498426060468634,5.160647215205646,-8.836433614936329,41.697388401626185
Rua de São José,Rua Dom Moisés Alves de Pinho (Missionário),190.42482629802683,2.285097915576322,3.446271869082961,-8.836433614936329,41.697388401626185
Rua dos Sobreiros,Rua de São José,62.486883837238615,0.7498426060468634,5.160647215205646,-8.836433614936329,41.697388401626185
Rua de São José,Rua dos Sobreiros,108.69754153569086,1.3043704984282904,1.989614921873277,-8.836433614936329,41.697388401626185
Calçada de Valverde,Rua de Valverde,296.80370479175315,3.5616444575010378,1.83766312717318,-8.8296712,41.6983158
Rua de Valverde,Calçada de Valverde,36.12388554510669,0.4334866265412803,10.89246621403728,-8.8296712,41.6983158
Rua Domingos José de Morais,Rua de São José,62.486883837238615,0.7498426060468634,5.160647215205646,-8.8368184,41.69691120000001
Rua de São José,Rua Domingos José de Morais,172.63708685803005,2.071645042296361,2.5373357588245558,-8.8368184,41.69691120000001
Rua Emídio Navarro,Avenida Dom Afonso III,205.4405393275354,2.465286471930425,1.3378519850822588,-8.8285837,41.696361800000005
Avenida Dom Afonso III,Rua Emídio Navarro,36.384796162726026,0.4366175539527123,3.043523752002003,-8.8285837,41.696361800000005
Rua Emídio Navarro,Rua Sá de Miranda; Rua de Santo António,251.72144376816095,3.0206573252179316,0.5743585423115153,-8.8291056,41.69566030000001
Rua Sá de Miranda; Rua de Santo António,Rua Emídio Navarro,89.23113865739045,1.0707736638886853,2.861292108179242,-8.8291056,41.69566030000001
Rua Emídio Navarro,Avenida Conde da Carreira; Rua dos Bombeiros,194.53733139158268,2.3344479766989923,0.38608554339045903,-8.8291056,41.69566030000001
Avenida Conde da Carreira; Rua dos Bombeiros,Rua Emídio Navarro,89.23113865739045,1.0707736638886853,2.861292108179242,-8.8291056,41.69566030000001
Rua Sá de Miranda; Rua de Santo António,Avenida Conde da Carreira; Rua dos Bombeiros,194.53733139158268,2.3344479766989923,0.38608554339045903,-8.8291056,41.69566030000001
Avenida Conde da Carreira; Rua dos Bombeiros,Rua Sá de Miranda; Rua de Santo António,251.72144376816095,3.0206573252179316,0.5743585423115153,-8.8291056,41.69566030000001
Avenida dos Combatentes da Grande Guerra,Avenida Conde da Carreira; Rua dos Bombeiros,194.53733139158268,2.3344479766989923,0.38608554339045903,-8.8307788,41.69448469999998
Avenida Conde da Carreira; Rua dos Bombeiros,Avenida dos Combatentes da Grande Guerra,38.234111491126995,0.4588093378935239,2.7163849827733637,-8.8307788,41.69448469999998
Avenida dos Combatentes da Grande Guerra,Avenida Conde da Carreira,51.537147955850244,0.618445775470203,1.537597189870375,-8.8307788,41.69448469999998
Avenida Conde da Carreira,Avenida dos Combatentes da Grande Guerra,38.234111491126995,0.4588093378935239,2.7163849827733637,-8.8307788,41.69448469999998
Avenida Conde da Carreira; Rua dos Bombeiros,Avenida Conde da Carreira,51.537147955850244,0.618445775470203,1.537597189870375,-8.8307788,41.69448469999998
Avenida Conde da Carreira,Avenida Conde da Carreira; Rua dos Bombeiros,194.53733139158268,2.3344479766989923,0.38608554339045903,-8.8307788,41.69448469999998
Avenida Dom Afonso III,Avenida Rocha Páris,154.96938842468083,1.85963266109617,3.117709461299459,-8.8280079,41.69694839999999
Avenida Rocha Páris,Avenida Dom Afonso III,45.61450897980119,0.5473741077576143,1.0662931656242278,-8.8280079,41.69694839999999
Avenida Conde da Carreira,Rua dos Rubins,92.85405648619758,1.1142486778343708,0.37742284651592334,-8.8313307,41.6942726
Rua dos Rubins,Avenida Conde da Carreira,51.537147955850244,0.618445775470203,1.537597189870375,-8.8313307,41.6942726
Avenida Rocha Páris,Rua Cândido dos Reis; Rua Nova de Santana,362.0719677833972,4.344863613400767,0.14838408999407737,-8.8269096,41.69582779999998
Rua Cândido dos Reis; Rua Nova de Santana,Avenida Rocha Páris,85.52427379601666,1.0262912855522,0.17635514160848972,-8.8269096,41.69582779999998
Avenida Rocha Páris,Rua de Aveiro,228.30884297214337,2.7397061156657205,0.34227854198815477,-8.8269096,41.69582779999998
Rua de Aveiro,Avenida Rocha Páris,85.52427379601666,1.0262912855522,0.17635514160848972,-8.8269096,41.69582779999998
Rua Cândido dos Reis; Rua Nova de Santana,Rua de Aveiro,228.30884297214337,2.7397061156657205,0.34227854198815477,-8.8269096,41.69582779999998
Rua de Aveiro,Rua Cândido dos Reis; Rua Nova de Santana,362.0719677833972,4.344863613400767,0.14838408999407737,-8.8269096,41.69582779999998
Avenida Conde da Carreira,Avenida do Batalhão de Caçadores 9,185.13560582575587,2.2216272699090704,1.1547578425099747,-8.832609,41.69378139999999
Avenida do Batalhão de Caçadores 9,Avenida Conde da Carreira,36.82319047435214,0.4418782856922257,5.210523911692955,-8.832609,41.69378139999999
Rua General Luís do Rego,Rua dos Rubins,92.85405648619758,1.1142486778343708,0.37742284651592334,-8.830757,41.693555800000006
Rua dos Rubins,Rua General Luís do Rego,51.583988781587415,0.619007865379049,3.8195271078333577,-8.830757,41.693555800000006
Rua General Luís do Rego,Travessa do Salgueiro; Rua dos Rubins,171.27134747219594,2.055256169666351,0.042717056844144834,-8.830757,41.693555800000006
Travessa do Salgueiro; Rua dos Rubins,Rua General Luís do Rego,51.583988781587415,0.619007865379049,3.8195271078333577,-8.830757,41.693555800000006
Rua dos Rubins,Travessa do Salgueiro; Rua dos Rubins,171.27134747219594,2.055256169666351,0.042717056844144834,-8.830757,41.693555800000006
Travessa do Salgueiro; Rua dos Rubins,Rua dos Rubins,92.85405648619758,1.1142486778343708,0.37742284651592334,-8.830757,41.693555800000006
Avenida Dom Afonso III,Rua de Aveiro,228.30884297214337,2.7397061156657205,0.34227854198815477,-8.82468696662286,41.6970218334502
Rua de Aveiro,Avenida Dom Afonso III,103.8784712818541,1.2465416553822493,0.9570415920215319,-8.82468696662286,41.6970218334502
Largo 9 de Abril,Avenida Conde da Carreira,36.17634111994887,0.43411609343938645,2.1368524994701636,-8.833018400006782,41.6936591000139
Avenida Conde da Carreira,Largo 9 de Abril,42.36542192355862,0.5083850630827034,1.8126812459676165,-8.833018400006782,41.6936591000139
Largo 9 de Abril,Rua General Luís do Rego,63.322625419519355,0.7598715050342323,1.8593965442852998,-8.832460429171945,41.69292464014851
Rua General Luís do Rego,Largo 9 de Abril,88.47066900360417,1.06164802804325,1.967708333359135,-8.832460429171945,41.69292464014851
Rua Góis Pinto,Rua do Loureiro,156.29715297377646,1.8755658356853175,1.0606677667118143,-8.8335783,41.6906213
Rua do Loureiro,Rua Góis Pinto,48.26124804202636,0.5791349765043163,1.9286516942344678,-8.8335783,41.6906213
Rua Góis Pinto,Rua Monsenhor Daniel Machado,210.21129174960282,2.5225355009952337,0.1446476551354324,-8.8335783,41.6906213
Rua Monsenhor Daniel Machado,Rua Góis Pinto,48.26124804202636,0.5791349765043163,1.9286516942344678,-8.8335783,41.6906213
Rua do Loureiro,Rua Monsenhor Daniel Machado,210.21129174960282,2.5225355009952337,0.1446476551354324,-8.8335783,41.6906213
Rua Monsenhor Daniel Machado,Rua do Loureiro,156.29715297377646,1.8755658356853175,1.0606677667118143,-8.8335783,41.6906213
Rua Frei Bartolomeu dos Mártires,Rua Cónego Domingos Borlido,90.71504152462987,1.0885804982955583,0.38401839427777323,-8.8347899,41.6909311
Rua Cónego Domingos Borlido,Rua Frei Bartolomeu dos Mártires,89.02039839412359,1.0682447807294833,0.915101154815053,-8.8347899,41.6909311
Rua do Loureiro,Rua de Altamira,64.60211081152706,0.7752253297383247,2.288591522984497,-8.831212449953046,41.69110465010108
Rua de Altamira,Rua do Loureiro,76.451537453514,0.917418449442168,2.29221896151399,-8.831212449953046,41.69110465010108
Rua do Loureiro,Rua do Marquês; Largo Amadeu Costa,109.85562230177429,1.3182674676212913,1.661892114911317,-8.831212449953046,41.69110465010108
Rua do Marquês; Largo Amadeu Costa,Rua do Loureiro,76.451537453514,0.917418449442168,2.29221896151399,-8.831212449953046,41.69110465010108
Rua de Altamira,Rua do Marquês; Largo Amadeu Costa,109.85562230177429,1.3182674676212913,1.661892114911317,-8.831212449953046,41.69110465010108
Rua do Marquês; Largo Amadeu Costa,Rua de Altamira,64.60211081152706,0.7752253297383247,2.288591522984497,-8.831212449953046,41.69110465010108
Rua de Altamira,Rua de Santa Clara,45.93474817306832,0.5512169780768198,7.109895368319904,-8.8304406,41.6911158
Rua de Santa Clara,Rua de Altamira,64.60211081152706,0.7752253297383247,2.288591522984497,-8.8304406,41.6911158
Rua de Altamira,Rua dos Manjovos,190.00107611582925,2.280012913389951,1.6445312717268168,-8.8304406,41.6911158
Rua dos Manjovos,Rua de Altamira,64.60211081152706,0.7752253297383247,2.288591522984497,-8.8304406,41.6911158
Rua de Santa Clara,Rua dos Manjovos,190.00107611582925,2.280012913389951,1.6445312717268168,-8.8304406,41.6911158
Rua dos Manjovos,Rua de Santa Clara,45.93474817306832,0.5512169780768198,7.109895368319904,-8.8304406,41.6911158
Avenida do Campo do Castelo,Rua Frei Bartolomeu dos Mártires,129.30537322038288,1.5516644786445946,0.18874259545147354,-8.8363333,41.6907764
